StockistID,StockistName,StockistRetailerGroupID,StockistSiteId,StockistWebsiteUrl,StockistPhone,StockistFax,StockistEmail,StockistAddressLine1,StockistSuburb,StockistPostcode,StockistStateId,StockistCountryId,StockistLatitude,StockistLongitude,StockistGUID,StockistLastModified,StockistLoyalty,ShowInSelector,ShowLeadGeneration
1035,H & J Smith Ltd - Queenstown,22,5,www.hjsmith.co.nz,03 450 9270,,reception@hjsmith.co.nz,Remarkables Park Shopping Centre,Frankton,9348,149,423,-45.0265805,168.7420187,3d48d408-250c-48ad-ab05-2daaf1acf4f5,3/9/2016 2:45:49 AM,True,True,False
1347,H&J Smith - Gore,22,5,www.hjsmith.co.nz,03 208 9380,03 208 4682,reception@hjsmith.co.nz,58 Main Street,Gore,9740,150,423,-46.0999887,168.9448619,9dab0864-ef57-43ae-b8b2-c5e64ebe35a8,1/24/2017 8:15:08 PM,True,True,False
1348,H&J Smith – Invercargill,22,5,www.hjsmith.co.nz,03 211 0199,,reception@hjsmith.co.nz,66-74 Tay Street,Invercargill,9840,150,423,-46.4128897,168.3487992,668f4647-6a9c-4fe0-b1e9-1e9258b95307,3/9/2016 2:34:27 AM,True,True,False
1434,H&J Smith - Remarkables Park,22,5,www.hjsmith.co.nz,03 450 9270,03 4509271,reception@hjsmith.co.nz,Remarkables Park Shopping Centre,Queenstown,9348,149,423,-45.0264724,168.7427387,4bb5929a-3f2b-402f-8126-d9ad9683a1f6,1/24/2017 8:18:39 PM,True,True,False
611,Halls Furniture Court Roma,7,5,www.bedsrus.com.au,07 4622 1977,07 4622 3376,,90 Raglan Street,Roma,4455,122,284,-26.5809727,148.7839661,3ff8b9dc-8418-4457-a153-b290985e7aa3,11/12/2014 2:26:12 AM,True,True,False
612,Halls Furniture Court St George,7,5,www.bedsrus.com.au,07 4625 3296,07 4625 3771,,14 Grey St,St George,4487,122,284,-28.0362015,148.5791779,5f8232e9-a222-4705-93d2-a774c7e67265,11/12/2014 2:26:12 AM,True,True,False
979,Hamilton Homemaker Furnishings,18,5,www.hamiltonfurnishing.com,03 5572 2107,,enquiries@hamiltonfurnishing.com,92 French Street,Hamilton,3300,125,284,-37.7452680,142.0261730,7716a341-99c7-4213-8e5c-671af8639f5c,6/28/2016 1:28:18 AM,True,True,False
824,Harding & Manning Pt Augusta,13,5,""" """,08 8641 1242,,,10 Woodcock Street,Pt Augusta,5700,123,284,-32.4915810,137.7621155,8c1d01b2-2c9e-469c-b420-1a69bbd27890,11/12/2014 4:53:38 AM,True,True,False
724,Harding & Manning Whyalla,13,5,""" """,08 864 55222,,,34 Patterson Street,Whyalla,5600,123,284,-33.0349999,137.5866394,0cde5437-8878-42a8-8fd3-5e1ab28515b1,11/12/2014 4:50:09 AM,True,True,False
1470,Hardings Furniture,18,5,"""",(08) 8645 7741,,hardingsfurniture@bigpond.com,21 Patterson Street,Whyalla,5600,123,284,-33.0356960,137.5858893,97218f81-b33d-4d2e-b104-877247dd9acf,3/22/2017 12:50:57 PM,True,True,False
725,Harding's Furniture,13,5,""" """,08 86457741,,,21 Patterson Street,Whyalla,5600,123,284,-33.0340004,137.5859985,6f7603e5-bb53-4034-add9-614d2063c5d8,11/12/2014 2:35:42 AM,True,True,False
1496,Hartley Wells Betta Home Living,13,5,www.betta.com.au,(03) 5662 2930,,hartley.wells@my.betta.com.au,2 Alison Street,Leongatha,3953,125,284,-38.4721166,145.9423839,9a3ff17d-6895-4bfb-a68a-fe62551373c1,4/12/2017 9:38:53 AM,True,True,False
1036,Harvey Norman -  Ashburton,20,5,www.harveynorman.co.nz,03 307 5000,,latish.kumar@nz.harveynorman.com,6 Kermode Street,Ashburton,7700,145,423,-43.9034880,171.7415770,2c36b498-3c26-4b54-80d9-711d55742d03,8/8/2015 7:48:39 PM,True,True,False
1037,Harvey Norman -  Blenheim,20,5,www.harveynorman.co.nz,03 520 9700,,lachlan.macdonald@nz.harveynorman.com,19-21 Maxwell Road,Blenheim,7201,144,423,-41.5152030,173.9556520,1a536998-ebfe-464f-8435-6b7d5a0f0d8f,9/23/2015 11:08:33 AM,True,True,False
1038,Harvey Norman -  Christchurch,20,5,www.harveynorman.co.nz,03 367 7500,,david.whibley@nz.harveynorman.com,Cnr Colombo Street & Moorhouse Ave,"Sydenham, Christchurch",8011,145,423,-43.5398220,172.6375930,9e537f1c-a1de-4b1c-bbda-b66697059320,9/23/2015 11:11:32 AM,True,True,False
1039,Harvey Norman -  Dunedin,20,5,www.harveynorman.co.nz,03 471 6510,,aranui.magner@nz.harveynorman.com,Cnr Maclaggan St and Rattray St,Dunedin,9016,149,423,-45.8771850,170.4999430,c85baac6-0b6e-431c-bc0c-42fb3645a9bf,8/9/2015 10:06:33 PM,True,True,False
1040,Harvey Norman -  Gisborne,20,5,www.harveynorman.co.nz,06 869 2900,,craig.waaka@nz.harveynorman.com,Childers Road,Gisborne ,4010,135,423,-38.6599500,178.0078660,76acd3bd-3398-4be0-9ff0-995d17f9e1c8,8/9/2015 10:06:41 PM,True,True,False
1041,Harvey Norman -  Hamilton,20,5,www.harveynorman.co.nz,07 850 7300,,,10-16 The Boulevard,Te Rapa,3200,131,423,-37.7429800,175.2272090,1837e5de-df2e-4d5e-9380-937e229addba,8/9/2015 10:06:50 PM,True,True,False
1042,Harvey Norman -  Hastings,20,5,www.harveynorman.co.nz,06 873 7150,,mark.singh@nz.harveynorman.com,303 St Aubyns Street East,Hastings,4122,137,423,-39.6420260,176.8484650,810a287f-86c1-4a42-bc73-b6d0c27ffb6a,8/9/2015 10:06:59 PM,True,True,False
1043,Harvey Norman -  Henderson,20,5,www.harveynorman.co.nz,09 621 1590,,Steve.robinson@nz.harveynorman.com ,111 Lincoln Road,Henderson,610,130,423,-36.8660980,174.6290840,8a13b2a7-c74e-4738-8271-27db8481c84c,9/23/2015 11:14:09 AM,True,True,False
1044,Harvey Norman -  Hornby,20,5,www.harveynorman.co.nz,03 344 8103,,annita.gray@nz.harveynorman.com,10/14 Chappie Place,"Hornby, Christchurch",8042,145,423,-43.5417500,172.5298210,1ee6ffd8-1156-4062-9129-a33c708ef40f,9/23/2015 11:14:49 AM,True,True,False
1045,Harvey Norman -  Invercargill,20,5,www.harveynorman.co.nz,03 219 9100,,shyam.bhimjiyan@nz.harveynorman.com,245 Tay St,Turnbull Thomson Park,9810,150,423,-46.4132470,168.3637570,960f2804-219b-48d9-973e-e973bd875a1a,8/9/2015 10:07:30 PM,True,True,False
1046,Harvey Norman -  Lower Hutt,20,5,www.harveynorman.co.nz,04 894 8200,,nick.dhawan@nz.harveynorman.com,15 Eastern Hutt Road,Wingate,5019,142,423,-41.2091650,174.9080560,874275c5-9912-4acd-a60f-d5b7c60c33db,9/25/2016 10:53:06 PM,True,True,False
1047,Harvey Norman -  Manukau,20,5,www.harveynorman.co.nz,09 262 7050,,hari.krishna@nz.harveynorman.com,Cnr Ronwood & Lambie Drive,Manukau,2104,130,423,-36.9941020,174.8726600,f18b53c5-4d9a-4c7e-9b92-c16e254668ea,8/9/2015 10:07:46 PM,True,True,False
1048,Harvey Norman -  Mt Maunganui,20,5,www.harveynorman.co.nz,07 572 7200,,,20 Owens Place,Mt Maunganui,3116,133,423,-37.6802360,176.2217090,b8330ef4-73eb-49d9-853d-cbbcfd3583f3,8/9/2015 10:07:56 PM,True,True,False
1049,Harvey Norman -  Mt Wellington,20,5,www.harveynorman.co.nz,09 570 3440,,ravi.kharb@nz.harveynorman.com,20-54 Mt Wellington Highway,Mt Wellington,1060,130,423,-36.8984740,174.8451150,e961d1ba-66c3-4074-83c3-6f730fd9cf9f,8/9/2015 10:08:05 PM,True,True,False
1050,Harvey Norman -  Nelson,20,5,www.harveynorman.co.nz,03 539 5000,,adrian.sequeira@nz.harveynorman.com,69 St Vincent Street,Nelson,7010,143,423,-41.2755070,173.2750060,3dfefdac-de8a-424c-8302-0dc06f3be9cd,8/9/2015 10:08:17 PM,True,True,False
1051,Harvey Norman -  New Plymouth,20,5,www.harveynorman.co.nz,06 759 2900,,jacqueline.hollman@nz.harveynorman.com,23 Smart Road,Waiwakaiho,4312,138,423,-39.0495930,174.1115560,829a0d57-bc40-4ecf-b863-919a47424134,8/9/2015 10:08:28 PM,True,True,False
1052,Harvey Norman -  Palmerston North,20,5,www.harveynorman.co.nz,06 350 0400,,matthew.bold@nz.harveynorman.com,16 Downing St,Palmerston North,4412,140,423,-40.3474140,175.5892150,596b0f46-2a06-4b73-98dd-af904afd053d,9/23/2015 11:19:22 AM,True,True,False
1053,Harvey Norman -  Porirua,20,5,www.harveynorman.co.nz,04 237 2600,,john.murphy@nz.harveynorman.com,1 Heriot Drive,Porirua,5022,142,423,-41.1377950,174.8361530,e1c67391-3ead-4bc4-adc0-d7781b3fa602,8/9/2015 10:08:50 PM,True,True,False
1054,Harvey Norman -  Pukekohe,20,5,www.harveynorman.co.nz,09 237 3500,,michaela.kelly-steed@nz.harveynorman.com ,182-192 Manukau Road,Pukekohe,2120,130,423,-37.2112110,174.9104680,64a218ec-6398-4069-8e59-e6e40415be92,8/9/2015 10:09:02 PM,True,True,False
1055,Harvey Norman -  Rotorua,20,5,www.harveynorman.co.nz,07 343 9800,,,35 Victoria Street,Rotorua,3010,133,423,-38.1421420,176.2491420,6bf51155-bf0c-42bc-9127-d24a64ab0d8e,8/9/2015 10:09:13 PM,True,True,False
1056,Harvey Norman -  Timaru,20,5,www.harveynorman.co.nz,03 687 7000,,david.langdon@nz.harveynorman.com,226 Evans Street,Timaru,7910,147,423,-44.3722340,171.2409900,eeb90b02-c07a-4668-98e7-22a43c2eeec1,8/9/2015 10:09:23 PM,True,True,False
1057,Harvey Norman -  Wairau Park,20,5,www.harveynorman.co.nz,09 441 9750 ,,garth.austen@nz.harveynorman.com,18 Croftfield Lane,Wairau Valley,627,130,423,-36.7701140,174.7393830,25fd2ba5-24c2-4779-898c-3ca1f7c6bf32,8/9/2015 10:09:36 PM,True,True,False
1058,Harvey Norman -  Wanganui,20,5,www.harveynorman.co.nz,06 349 6000,,donna.law@nz.harveynorman.com,287 Victoria Street,Wanganui,4500,139,423,-39.9286380,175.0441360,b10687e2-1cd5-4699-9ea8-b80ff5272e81,8/9/2015 10:09:45 PM,True,True,False
1059,Harvey Norman -  Whakatane,20,5,www.harveynorman.co.nz,07 306 0602,,sales.whakatane@nz.harveynorman.com,The Hub Centre Cnr State Highway 30 & Mills Road,Kopeo Kopea ,3120,133,423,-37.9534120,176.9908010,a79c9d1a-3562-48f9-8231-7ed8be833dae,8/9/2015 10:09:54 PM,True,True,False
1060,Harvey Norman -  Whangarei,20,5,www.harveynorman.co.nz,09 470 0300,,shaun.holden@nz.harveynorman.com ,Cnr State Highway 1 & Rewa Road,Whangarei,110,129,423,-35.7523940,174.3095120,1301f835-0795-4d9b-aa0c-6d2a6bfb32ec,8/9/2015 10:10:05 PM,True,True,False
422,Harvey Norman ALBANY,12,5,www.harveynorman.com.au,08 9892 6800,,,Unit 1/5 Brookes Garden Boulevard,Albany,6330,126,284,-34.9877205,117.8769073,4b5d00fa-7c9c-450d-9d5b-980b3ece9a90,8/9/2015 10:25:55 PM,True,True,False
423,Harvey Norman ALBURY,12,5,www.harveynorman.com.au,02  6023 0800,,,7/94 Borella Rd,East Albury,2640,121,284,-36.0759577,146.9438308,6b659dc2-c0c7-4198-8e26-383ea829943d,1/18/2016 10:16:13 PM,True,True,False
424,Harvey Norman ALEXANDRIA,12,5,www.harveynorman.com.au,02 9693 0666,,,504 Gardeners Road,Alexandria,2015,121,284,-33.9198265,151.1912842,f938aab0-9684-47dd-ac24-8427ae5b6146,8/9/2015 10:26:38 PM,True,True,False
425,Harvey Norman ALICE SPRINGS,12,5,www.harveynorman.com.au,08 8950 4000,,,1 Colson St,Alice Springs,870,128,284,-23.6959763,133.8776093,29cd7a0a-fcc7-4df8-9c16-759d534474db,8/9/2015 10:27:02 PM,True,True,False
426,Harvey Norman ARARAT,12,5,www.harveynorman.com.au,03 5352 3377,,,47-49 Vincent St,Ararat,3377,125,284,-37.2852211,142.9305420,1da63464-5f85-4095-9580-977c22c6ca2a,8/9/2015 10:27:14 PM,True,True,False
427,Harvey Norman ARMADALE WA,12,5,www.harveynorman.com.au,08 9498 4400,,,10 Prospect Road,Armadale,6112,126,284,-32.1509323,116.0203171,23fe6165-14b7-4f9b-8075-6091998d67f9,8/9/2015 10:27:24 PM,True,True,False
428,Harvey Norman ARMIDALE NSW,12,5,www.harveynorman.com.au,02 6771 0800,,,"Shop 8, Girraween Shop Centre",Armidale,2350,121,284,-30.5143433,151.6669617,8ec6a91e-25af-406f-a643-81d4743c3795,8/9/2015 10:27:51 PM,True,True,False
429,Harvey Norman ASPLEY,12,5,www.harveynorman.com.au,07 3834 1100,,,1411-1419 Gympie Rd,Aspley,4033,122,284,-27.3592606,153.0179138,5ea18766-6cc6-43a0-8d63-4ecad588e319,8/9/2015 10:28:08 PM,True,True,False
430,Harvey Norman AUBURN,12,5,www.harveynorman.com.au,02 9202 4888,,,250 Parramatta Rd,Auburn,1835,121,284,-33.8400574,151.0329895,a3281773-3cbd-4c76-9c15-c90bd0fd2721,8/9/2015 10:28:30 PM,True,True,False
431,Harvey Norman BALGOWLAH,12,5,www.harveynorman.com.au,02 9948 4511,,,176-190 Condamine Street,Balgowlah,2093,121,284,-33.7886200,151.2661133,19cb584f-3304-4273-8d0b-0ee0d652023a,8/9/2015 10:28:40 PM,True,True,False
432,Harvey Norman BALLARAT,12,5,www.harveynorman.com.au,03 5332 5100,,,Cnr Howitt and Gillies St,Wendouree,3355,125,284,-37.5386675,143.8207617,a3903cbc-a5ec-461a-90a0-cedd9ad1c5a7,5/2/2017 1:01:35 PM,True,True,False
433,Harvey Norman BALLINA,12,5,www.harveynorman.com.au,02 6620 5300,,,26 Boeing Avenue,Ballina,2478,121,284,-28.8450661,153.5585938,1860fc05-3832-4288-8c3c-a4a5b055ff77,8/9/2015 10:29:10 PM,True,True,False
434,Harvey Norman BATHURST,12,5,www.harveynorman.com.au,02 6332 8800,,,Cnr Sydney Road & Ashworth Drive,Bathurst,2795,121,284,-33.4203415,149.6252594,e829dc29-b517-4432-895f-cbace561deba,8/9/2015 10:29:34 PM,True,True,False
435,Harvey Norman BENDIGO,12,5,www.harveynorman.com.au,03 5447 6000,,,High Street,Kangaroo Flat,3555,125,284,-36.8178167,144.2350373,9f0f2762-22f1-4b1d-bf89-13fa262a2f60,1/18/2016 10:29:56 PM,True,True,False
1523,Harvey Norman BENNETTS GREEN,12,5,http://www.harveynorman.com.au/,(02) 4944 5000,,,Harvey Norman Centre 7 Abdon Close ,Bennetts Green,2290,121,284,-32.9937042,151.6892443,8e06b4c1-43c3-4e8f-a15e-256d1f4be15b,5/11/2017 11:00:56 AM,True,True,False
436,Harvey Norman BLACKTOWN,12,5,www.harveynorman.com.au,02 8822 8400,,,Cnr Blacktown & Bungarribee Road,Blacktown,2148,121,284,-33.7797203,150.9203491,29a9b6a7-9d3b-40ea-8f2f-08528a81bc7f,8/9/2015 10:30:21 PM,True,True,False
1487,Harvey Norman BOOVAL,12,5,http://www.harveynorman.com.au/,(07) 3280 7400,,,214 Brisbane Road,Booval,4304,122,284,-27.6120968,152.7969418,4468c6ea-3cd9-48cf-b615-f95cce18e7d2,4/5/2017 5:41:31 PM,True,True,False
437,Harvey Norman BROADMEADOW H/STR,12,5,www.harveynorman.com.au,02-49621770,,,35-43 Lambton Road,Broadmeadow,2292,121,284,-32.9242058,151.7339172,cbbfc57d-8517-4515-89c4-716c49880935,8/9/2015 10:28:48 PM,True,True,False
438,Harvey Norman BROADMEADOWS VIC,12,5,www.harveynorman.com.au,03 9261 2800,,,1185-1197 Pascoe Vale Rd,Broadmeadows,3047,125,284,-37.6762009,144.9196625,62dc0d89-79f7-4e5d-b39e-6ad6cf5f7efa,8/9/2015 10:29:24 PM,True,True,False
439,Harvey Norman BROWNS PLAINS,12,5,www.harveynorman.com.au,07 3380 0600,,,18 Commerce Drive,Browns Plains,4113,122,284,-27.6639252,153.0457764,f4ce3862-f292-4d51-b079-fe32e7f0cdaa,8/9/2015 10:30:30 PM,True,True,False
440,Harvey Norman BUNBURY,12,5,www.harveynorman.com.au,08 9722 0100,,,Cnr Sandridge & Denning Roads,Bunbury,6230,126,284,-33.3408318,115.6528473,5bb489aa-0f6f-4910-bcac-a7be5c249436,8/9/2015 10:30:42 PM,True,True,False
441,Harvey Norman BUNDABERG,12,5,www.harveynorman.com.au,07 4154 5000,,,125 Takalvan Street,Bundaberg,4670,122,284,-24.8905125,152.3176575,e217feff-f71f-4777-b1fd-b56d536c6ac5,8/9/2015 10:30:55 PM,True,True,False
442,Harvey Norman BUNDALL,12,5,www.harveynorman.com.au,07 5584 3111,,,29-45 Ashmore Road,Bundall,4217,122,284,-28.0105705,153.4074249,f3ec0d85-8183-42c7-867c-ff2dd0a07049,7/10/2016 9:53:35 PM,True,True,False
443,Harvey Norman BURNIE,12,5,www.harveynorman.com.au,03 6436 8800,,,45 Marine Tce & Edwards St,Burnie,7320,124,284,-41.0591469,145.9101105,6892b735-10e2-4cdc-a4cd-890adba38db6,8/9/2015 10:33:37 PM,True,True,False
444,Harvey Norman BUSSELTON,12,5,www.harveynorman.com.au,08 9781 0700,,,24-26 Bussell Highway,Bussellton,6280,126,284,-33.6536636,115.3390121,12e8e398-8dd3-4dcf-9321-3d0c9e206f8a,8/9/2015 10:33:58 PM,True,True,False
445,Harvey Norman CAIRNS,12,5,www.harveynorman.com.au,07 4050 0300,,,101 Spence Street,Cairns,4870,122,284,-16.9290276,145.7713318,cb43fecd-9dbf-45e6-a691-af0d2ddb9f63,8/9/2015 10:32:10 PM,True,True,False
446,Harvey Norman CAMBRIDGE PARK,12,5,www.harveynorman.com.au,03 6248 3300,,,Unit B11/66-68 Kennedy Drive,Cambridge Park,7170,124,284,-42.8307419,147.4677887,34a26cec-9f11-4c2a-b430-e284f9ce3616,8/9/2015 10:33:47 PM,True,True,False
447,Harvey Norman CAMPBELLTOWN,12,5,www.harveynorman.com.au,02 4621 5200,,,22a Blaxland Road,Campbelltown,2560,121,284,-34.0572052,150.8174591,22408ee6-d5e8-4639-9a26-d479de072797,8/9/2015 10:33:17 PM,True,True,False
448,Harvey Norman CANNINGTON,12,5,www.harveynorman.com.au,08 9311 1100,,,1363 Albany Highway,Cannington,6107,126,284,-32.0199966,115.9347534,daf63cf2-c799-415a-be3c-24d4b2ef7fd3,8/9/2015 10:33:05 PM,True,True,False
449,Harvey Norman CANNONVALE,12,5,www.harveynorman.com.au,07 4969 8800,,,8 Galbraith Park Drive,Cannonvale,4802,122,284,-20.2915440,148.6753387,7a3dd580-05db-4f75-ad1f-20a7f5863f89,8/9/2015 10:34:08 PM,True,True,False
450,Harvey Norman CAPALABA,12,5,www.harveynorman.com.au,07 3362 6200,,,38-62 Moreton Bay Rd,Capalaba,4157,122,284,-27.5215435,153.1949768,2cdba83a-1d86-405a-a157-56f8d74d2243,8/9/2015 10:34:19 PM,True,True,False
451,Harvey Norman CARINDALE,12,5,www.harveynorman.com.au,07 3398 0600,,,Cnr. Carindale & Old Clevelands Rds,Carindale,4152,122,284,-27.5007248,153.1036987,2bbb1d9d-75a0-42a8-801d-68329f07e1e8,8/9/2015 10:34:31 PM,True,True,False
452,Harvey Norman CARINGBAH,12,5,www.harveynorman.com.au,02 9589 8800,,,41-49 Willarong Road,Taren Point,2229,121,284,-34.0304604,151.1212158,d7b4086d-5fa2-41ef-90ef-b020393eb5c8,8/9/2015 10:34:41 PM,True,True,False
453,Harvey Norman CASTLE HILL,12,5,www.harveynorman.com.au,02 9840 8800,,,Cnr Showground Rd & Victoria Ave,Castle Hill,2154,121,284,-33.7249527,150.9769745,7b6cb14c-5226-47a3-b89a-c828f4ed52b5,8/9/2015 10:34:52 PM,True,True,False
454,Harvey Norman CHADSTONE,12,5,www.harveynorman.com.au,03 9567 6666,,,699 Warrigal Rd,Chadstone,3148,125,284,-37.8792381,145.0915375,5d37316e-1726-4611-afee-801690dced92,8/9/2015 10:35:04 PM,True,True,False
455,Harvey Norman CHIRNSIDE VIC,12,5,www.harveynorman.com.au,03 9722 4400,,,286 Maroondah Highway,Chirnside Park,3116,125,284,-37.7809906,145.2891235,b0468b3c-57f1-4899-96aa-a399d2ea9994,8/9/2015 10:35:27 PM,True,True,False
456,Harvey Norman COFFS HARBOUR,12,5,www.harveynorman.com.au,02 6653 0300,,,252 Pacific Highway,Coffs Harbour,2450,121,284,-30.2809200,153.1284027,4c0b44b4-2d97-47d8-bd3c-5a49db000540,8/9/2015 10:31:47 PM,True,True,False
457,Harvey Norman CRANBOURNE,12,5,www.harveynorman.com.au,03 5991 0000,,,Cnr. Sth Gippsland Hwy & Thompson St,Cranbourne,3977,125,284,-38.0598526,145.2831116,6d3bd2f1-f438-42f5-96bd-e9e45cd72b8e,8/9/2015 10:35:16 PM,True,True,False
458,Harvey Norman DANDENONG,12,5,www.harveynorman.com.au,03 8791 3333,,,141-165 Frankston-Dandenong Road,Dandenong,3175,125,284,-38.0139542,145.2165833,d31dafda-aa42-449e-a9d3-3d1b6d0f101d,8/9/2015 10:35:48 PM,True,True,False
459,Harvey Norman DARWIN,12,5,www.harveynorman.com.au,08 8922 4111,,,644 Stuart Highway,Darwin,800,128,284,-12.6282826,131.0728607,493c394c-41e9-4b45-952d-33bdd5d9df3f,8/9/2015 10:33:28 PM,True,True,False
460,Harvey Norman DENILIQUIN,12,5,www.harveynorman.com.au,03 5881 5499,,,Cnr Hardinge & Haffleur Streets,Deniliquin,2710,121,284,-35.5297470,144.9569244,980e45dd-7a42-4be6-9ad3-293331e835ba,8/9/2015 10:35:37 PM,True,True,False
461,Harvey Norman DEVONPORT,12,5,www.harveynorman.com.au,03 6420 6666,,,Cnr. Best St. & Fenton Way,Devonport,7310,124,284,-41.1780548,146.3587952,99850ce2-3d64-4d98-87e6-ee662117ddec,8/9/2015 10:32:48 PM,True,True,False
462,Harvey Norman DUBBO,12,5,www.harveynorman.com.au,02 6826 8800,,,223 Cobra Street,Dubbo,2830,121,284,-32.2564240,148.6228485,9d9aa6bf-87c2-4de0-af17-c49afcb5b737,8/9/2015 10:32:18 PM,True,True,False
931,Harvey Norman EMERALD,12,5,www.harveynorman.com.au,07 4986 8100,,,21 Ballard Street  ,Emerald,4720,122,284,-23.5687148,148.1672993,e52740b9-9f1d-4e3c-9c73-a43bb7682436,8/9/2015 10:36:32 PM,True,True,False
1495,Harvey Norman ERINA,12,5,www.harveynorman.com.au,(02) 4365 9500,,,"Harvey Norman Centre, 10 Karalta Lane",Erina,2250,121,284,-33.4367461,151.3863912,e84cdc87-d78c-4016-8bfc-32480f506f7b,4/10/2017 4:27:22 PM,True,True,False
463,Harvey Norman EVERTON PARK,12,5,www.harveynorman.com.au,07 3550 4444,,,429 Southpine Road,Everton Park,4053,122,284,-27.4098263,152.9927521,67623b9a-ac47-448a-ba2c-0ca0c5cf8350,8/9/2015 10:36:08 PM,True,True,False
464,Harvey Norman FOUNTAIN GATE,12,5,www.harveynorman.com.au,03 8796 6777,,,"Fountain Gate Shp Centre, 8 Overland Drv",Narre Warren,3805,125,284,-38.0207901,145.3054352,1b6b842a-28f1-4073-92ed-50136460fdd7,8/9/2015 10:36:19 PM,True,True,False
465,Harvey Norman FRANKSTON,12,5,www.harveynorman.com.au,03 8796 0600,,,87 Cranbourne Road,Frankston,3199,125,284,-38.1481705,145.1370087,78dc7808-70a3-46f3-91f8-eb19f38a9bcb,8/9/2015 10:36:46 PM,True,True,False
466,Harvey Norman FYSHWICK,12,5,www.harveynorman.com.au,02 6283 1200,,,Cnr. Ipswich & Barrier Sts,Fyshwick,2609,120,284,-35.3252487,149.1658630,313c2d1f-b28f-4d1b-a47e-d540b33cfe26,8/9/2015 10:37:14 PM,True,True,False
467,Harvey Norman GEELONG,12,5,www.harveynorman.com.au,03 5272 9900,,,420 Princess Highway,Corio,3214,125,284,-38.0685425,144.3767242,471b2ecb-d38b-47c3-adff-350c8f790fb9,8/9/2015 10:32:57 PM,True,True,False
468,Harvey Norman GEPPS CROSS,12,5,www.harveynorman.com.au,08 8342 8888,,,"Unit 1, 760 Main North Road",Gepps Cross,5094,123,284,-34.8369522,138.6060181,61f3aef1-2799-4edb-a393-4160113ae5e7,8/9/2015 10:37:00 PM,True,True,False
469,Harvey Norman GERALDTON,12,5,www.harveynorman.com.au,08 9964 0111,,,38 Chapman Road,Geraldton,6530,126,284,-28.7721214,114.6122131,133c0fc6-6ddf-4ffa-b53c-405db4568db4,8/9/2015 10:32:31 PM,True,True,False
470,Harvey Norman GLADSTONE,12,5,www.harveynorman.com.au,07 4971 5000,,,"Shop 1B, Centro Centre, 220 Dawson Hwy",Gladstone,4680,122,284,-23.8772717,151.2267151,aa44fa6d-f8b4-4094-8c83-b99aa91583f4,8/9/2015 10:37:30 PM,True,True,False
471,Harvey Norman GORDON,12,5,www.harveynorman.com.au,02 9496 9200,,,"Lvl 1, 802-808 Pacific-Highway",Gordon,2072,121,284,-33.7552528,151.1513519,b2168f65-a2a3-46b4-950b-922ea10a3efc,8/9/2015 10:38:04 PM,True,True,False
472,Harvey Norman GOSFORD,12,5,www.harveynorman.com.au,02 4365 9500,,,"HN Complex, Karalta Lane",Erina,2250,121,284,-33.4370003,151.3858643,c80a4984-12b9-433b-b3df-3e91ab2d13b7,8/9/2015 10:38:15 PM,True,True,False
473,Harvey Norman GOULBURN,12,5,www.harveynorman.com.au,02 4824 3000,,,"Basement Level, 180-186 Auburn Rd",Goulburn,2580,121,284,-34.7546234,149.7183838,2b7757d4-2673-4d68-8ea7-98391d8c8a10,8/9/2015 10:38:40 PM,True,True,False
474,Harvey Norman GRAFTON,12,5,www.harveynorman.com.au,02 6640 1500,,,125 Prince Street,Grafton,2460,121,284,-29.6882591,152.9355011,1a01a390-246e-4600-a18e-f4645ec56c8b,8/9/2015 10:38:50 PM,True,True,False
475,Harvey Norman GRIFFITH,12,5,www.harveynorman.com.au,02 6961 0300,,,Cnr. Willandra & Jondaryn Ave,Griffith,2680,121,284,-34.2872963,146.0458374,63e7d448-cd2b-4d27-9323-c36d426ca343,8/9/2015 10:39:00 PM,True,True,False
476,Harvey Norman GYMPIE,12,5,www.harveynorman.com.au,07 5480 1500,,,35-37 Edwin Campion Drive,Monkland,4570,122,284,-26.2197456,152.6890564,578d0ca0-5498-44bd-9f15-c5ed287f12f5,8/9/2015 10:39:12 PM,True,True,False
477,Harvey Norman HERVEY BAY,12,5,www.harveynorman.com.au,07 4120 1100,,,33/45 Maryborough Hervey Bay Rd,Hervey Bay,4655,122,284,-25.2873268,152.8147583,c1aa17a9-e483-4d27-82a4-ade4e2e0889e,8/9/2015 10:37:41 PM,True,True,False
478,Harvey Norman HOBART,12,5,www.harveynorman.com.au,03 6230 1100,,,171 Murray Street,Hobart,7000,124,284,-42.8797875,147.3218384,7064307f-a9ce-4272-9564-2ed558af8bd8,8/9/2015 10:38:29 PM,True,True,False
479,Harvey Norman HOPPERS CROSSING,12,5,www.harveynorman.com.au,03 8734 0000,,,"Unit 1, 201-219 Old Geelong Rd",Hoppers Crossing,3029,125,284,-37.8770485,144.7124634,71c16c5c-9422-4f52-bd0f-0268c9096f7a,11/12/2014 2:26:10 AM,True,True,False
480,Harvey Norman HORSHAM,12,5,www.harveynorman.com.au,03 5381 5000,,,148-150 Firebrace Street,Horsham,3402,125,284,-36.7181931,142.1995697,d4e1d251-7e05-4ab0-af69-a85004ea0be5,11/12/2014 2:26:10 AM,True,True,False
481,Harvey Norman INVERELL,12,5,www.harveynorman.com.au,02 6721 0811,,,50 Evans Street,Inverell,2360,121,284,-29.7743530,151.1138611,ea5af692-f20e-46f2-acfe-313073fe0226,11/12/2014 2:26:10 AM,True,True,False
